ensemble,attempt_index,master_seed,replicate,trajectory_seed,trajectory_available,baseline_eligible,endpoint,diversity_id,relative_decline_fraction,warning_time,trait_loss_time,ramp_generations,hold_generations,horizon
fresh_202911,33,20291111,13,2131500834,True,True,H_alpha_0.05,H_alpha,0.05,7,42,30,90,120
fresh_202911,33,20291111,13,2131500834,True,True,H_alpha_0.10,H_alpha,0.1,9,42,30,90,120
fresh_202911,33,20291111,13,2131500834,True,True,H_alpha_0.20,H_alpha,0.2,9,42,30,90,120
fresh_202911,33,20291111,13,2131500834,True,True,H_gamma_0.05,H_gamma,0.05,14,42,30,90,120
fresh_202911,33,20291111,13,2131500834,True,True,H_gamma_0.10,H_gamma,0.1,14,42,30,90,120
fresh_202911,33,20291111,13,2131500834,True,True,H_gamma_0.20,H_gamma,0.2,15,42,30,90,120
fresh_202911,34,20291111,14,85017490,True,True,H_alpha_0.05,H_alpha,0.05,1,,30,90,120
fresh_202911,34,20291111,14,85017490,True,True,H_alpha_0.10,H_alpha,0.1,2,,30,90,120
fresh_202911,34,20291111,14,85017490,True,True,H_alpha_0.20,H_alpha,0.2,2,,30,90,120
fresh_202911,34,20291111,14,85017490,True,True,H_gamma_0.05,H_gamma,0.05,2,,30,90,120
fresh_202911,34,20291111,14,85017490,True,True,H_gamma_0.10,H_gamma,0.1,2,,30,90,120
fresh_202911,34,20291111,14,85017490,True,True,H_gamma_0.20,H_gamma,0.2,3,,30,90,120
fresh_202911,35,20291111,15,186017793,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,35,20291111,15,186017793,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,35,20291111,15,186017793,True,True,H_alpha_0.20,H_alpha,0.2,6,,30,90,120
fresh_202911,35,20291111,15,186017793,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
fresh_202911,35,20291111,15,186017793,True,True,H_gamma_0.10,H_gamma,0.1,7,,30,90,120
fresh_202911,35,20291111,15,186017793,True,True,H_gamma_0.20,H_gamma,0.2,13,,30,90,120
fresh_202911,36,20291111,16,287018096,True,True,H_alpha_0.05,H_alpha,0.05,6,60,30,90,120
fresh_202911,36,20291111,16,287018096,True,True,H_alpha_0.10,H_alpha,0.1,6,60,30,90,120
fresh_202911,36,20291111,16,287018096,True,True,H_alpha_0.20,H_alpha,0.2,6,60,30,90,120
fresh_202911,36,20291111,16,287018096,True,True,H_gamma_0.05,H_gamma,0.05,6,60,30,90,120
fresh_202911,36,20291111,16,287018096,True,True,H_gamma_0.10,H_gamma,0.1,6,60,30,90,120
fresh_202911,36,20291111,16,287018096,True,True,H_gamma_0.20,H_gamma,0.2,10,60,30,90,120
fresh_202911,37,20291111,17,388018399,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,37,20291111,17,388018399,True,True,H_alpha_0.10,H_alpha,0.1,5,,30,90,120
fresh_202911,37,20291111,17,388018399,True,True,H_alpha_0.20,H_alpha,0.2,7,,30,90,120
fresh_202911,37,20291111,17,388018399,True,True,H_gamma_0.05,H_gamma,0.05,20,,30,90,120
fresh_202911,37,20291111,17,388018399,True,True,H_gamma_0.10,H_gamma,0.1,20,,30,90,120
fresh_202911,37,20291111,17,388018399,True,True,H_gamma_0.20,H_gamma,0.2,23,,30,90,120
fresh_202911,38,20291111,18,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,38,20291111,18,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,38,20291111,18,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,38,20291111,18,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,38,20291111,18,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,38,20291111,18,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,39,20291111,19,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,39,20291111,19,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,39,20291111,19,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,39,20291111,19,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,39,20291111,19,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,39,20291111,19,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,40,20291112,0,1868058656,True,True,H_alpha_0.05,H_alpha,0.05,3,68,30,90,120
fresh_202911,40,20291112,0,1868058656,True,True,H_alpha_0.10,H_alpha,0.1,4,68,30,90,120
fresh_202911,40,20291112,0,1868058656,True,True,H_alpha_0.20,H_alpha,0.2,15,68,30,90,120
fresh_202911,40,20291112,0,1868058656,True,True,H_gamma_0.05,H_gamma,0.05,11,68,30,90,120
fresh_202911,40,20291112,0,1868058656,True,True,H_gamma_0.10,H_gamma,0.1,14,68,30,90,120
fresh_202911,40,20291112,0,1868058656,True,True,H_gamma_0.20,H_gamma,0.2,15,68,30,90,120
fresh_202911,41,20291112,1,1969058959,True,True,H_alpha_0.05,H_alpha,0.05,3,51,30,90,120
fresh_202911,41,20291112,1,1969058959,True,True,H_alpha_0.10,H_alpha,0.1,4,51,30,90,120
fresh_202911,41,20291112,1,1969058959,True,True,H_alpha_0.20,H_alpha,0.2,7,51,30,90,120
fresh_202911,41,20291112,1,1969058959,True,True,H_gamma_0.05,H_gamma,0.05,3,51,30,90,120
fresh_202911,41,20291112,1,1969058959,True,True,H_gamma_0.10,H_gamma,0.1,4,51,30,90,120
fresh_202911,41,20291112,1,1969058959,True,True,H_gamma_0.20,H_gamma,0.2,7,51,30,90,120
fresh_202911,42,20291112,2,2070059262,True,True,H_alpha_0.05,H_alpha,0.05,1,,30,90,120
fresh_202911,42,20291112,2,2070059262,True,True,H_alpha_0.10,H_alpha,0.1,2,,30,90,120
fresh_202911,42,20291112,2,2070059262,True,True,H_alpha_0.20,H_alpha,0.2,2,,30,90,120
fresh_202911,42,20291112,2,2070059262,True,True,H_gamma_0.05,H_gamma,0.05,2,,30,90,120
fresh_202911,42,20291112,2,2070059262,True,True,H_gamma_0.10,H_gamma,0.1,2,,30,90,120
fresh_202911,42,20291112,2,2070059262,True,True,H_gamma_0.20,H_gamma,0.2,3,,30,90,120
fresh_202911,43,20291112,3,23575918,True,True,H_alpha_0.05,H_alpha,0.05,9,,30,90,120
fresh_202911,43,20291112,3,23575918,True,True,H_alpha_0.10,H_alpha,0.1,9,,30,90,120
fresh_202911,43,20291112,3,23575918,True,True,H_alpha_0.20,H_alpha,0.2,9,,30,90,120
fresh_202911,43,20291112,3,23575918,True,True,H_gamma_0.05,H_gamma,0.05,9,,30,90,120
fresh_202911,43,20291112,3,23575918,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
fresh_202911,43,20291112,3,23575918,True,True,H_gamma_0.20,H_gamma,0.2,11,,30,90,120
fresh_202911,44,20291112,4,124576221,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,44,20291112,4,124576221,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,44,20291112,4,124576221,True,True,H_alpha_0.20,H_alpha,0.2,4,,30,90,120
fresh_202911,44,20291112,4,124576221,True,True,H_gamma_0.05,H_gamma,0.05,6,,30,90,120
fresh_202911,44,20291112,4,124576221,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
fresh_202911,44,20291112,4,124576221,True,True,H_gamma_0.20,H_gamma,0.2,15,,30,90,120
fresh_202911,45,20291112,5,225576524,True,True,H_alpha_0.05,H_alpha,0.05,1,,30,90,120
fresh_202911,45,20291112,5,225576524,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,45,20291112,5,225576524,True,True,H_alpha_0.20,H_alpha,0.2,9,,30,90,120
fresh_202911,45,20291112,5,225576524,True,True,H_gamma_0.05,H_gamma,0.05,6,,30,90,120
fresh_202911,45,20291112,5,225576524,True,True,H_gamma_0.10,H_gamma,0.1,6,,30,90,120
fresh_202911,45,20291112,5,225576524,True,True,H_gamma_0.20,H_gamma,0.2,9,,30,90,120
fresh_202911,46,20291112,6,326576827,True,True,H_alpha_0.05,H_alpha,0.05,3,70,30,90,120
fresh_202911,46,20291112,6,326576827,True,True,H_alpha_0.10,H_alpha,0.1,3,70,30,90,120
fresh_202911,46,20291112,6,326576827,True,True,H_alpha_0.20,H_alpha,0.2,4,70,30,90,120
fresh_202911,46,20291112,6,326576827,True,True,H_gamma_0.05,H_gamma,0.05,5,70,30,90,120
fresh_202911,46,20291112,6,326576827,True,True,H_gamma_0.10,H_gamma,0.1,5,70,30,90,120
fresh_202911,46,20291112,6,326576827,True,True,H_gamma_0.20,H_gamma,0.2,6,70,30,90,120
fresh_202911,47,20291112,7,427577130,True,True,H_alpha_0.05,H_alpha,0.05,6,,30,90,120
fresh_202911,47,20291112,7,427577130,True,True,H_alpha_0.10,H_alpha,0.1,7,,30,90,120
fresh_202911,47,20291112,7,427577130,True,True,H_alpha_0.20,H_alpha,0.2,7,,30,90,120
fresh_202911,47,20291112,7,427577130,True,True,H_gamma_0.05,H_gamma,0.05,6,,30,90,120
fresh_202911,47,20291112,7,427577130,True,True,H_gamma_0.10,H_gamma,0.1,7,,30,90,120
fresh_202911,47,20291112,7,427577130,True,True,H_gamma_0.20,H_gamma,0.2,7,,30,90,120
fresh_202911,48,20291112,8,528577433,True,True,H_alpha_0.05,H_alpha,0.05,1,27,30,90,120
fresh_202911,48,20291112,8,528577433,True,True,H_alpha_0.10,H_alpha,0.1,7,27,30,90,120
fresh_202911,48,20291112,8,528577433,True,True,H_alpha_0.20,H_alpha,0.2,10,27,30,90,120
fresh_202911,48,20291112,8,528577433,True,True,H_gamma_0.05,H_gamma,0.05,10,27,30,90,120
fresh_202911,48,20291112,8,528577433,True,True,H_gamma_0.10,H_gamma,0.1,10,27,30,90,120
fresh_202911,48,20291112,8,528577433,True,True,H_gamma_0.20,H_gamma,0.2,23,27,30,90,120
fresh_202911,49,20291112,9,629577736,True,True,H_alpha_0.05,H_alpha,0.05,4,64,30,90,120
fresh_202911,49,20291112,9,629577736,True,True,H_alpha_0.10,H_alpha,0.1,4,64,30,90,120
fresh_202911,49,20291112,9,629577736,True,True,H_alpha_0.20,H_alpha,0.2,4,64,30,90,120
fresh_202911,49,20291112,9,629577736,True,True,H_gamma_0.05,H_gamma,0.05,4,64,30,90,120
fresh_202911,49,20291112,9,629577736,True,True,H_gamma_0.10,H_gamma,0.1,4,64,30,90,120
fresh_202911,49,20291112,9,629577736,True,True,H_gamma_0.20,H_gamma,0.2,5,64,30,90,120
fresh_202911,50,20291112,10,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,50,20291112,10,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,50,20291112,10,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,50,20291112,10,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,50,20291112,10,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,50,20291112,10,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,51,20291112,11,831578342,True,True,H_alpha_0.05,H_alpha,0.05,5,37,30,90,120
fresh_202911,51,20291112,11,831578342,True,True,H_alpha_0.10,H_alpha,0.1,6,37,30,90,120
fresh_202911,51,20291112,11,831578342,True,True,H_alpha_0.20,H_alpha,0.2,7,37,30,90,120
fresh_202911,51,20291112,11,831578342,True,True,H_gamma_0.05,H_gamma,0.05,6,37,30,90,120
fresh_202911,51,20291112,11,831578342,True,True,H_gamma_0.10,H_gamma,0.1,6,37,30,90,120
fresh_202911,51,20291112,11,831578342,True,True,H_gamma_0.20,H_gamma,0.2,13,37,30,90,120
fresh_202911,52,20291112,12,932578645,True,True,H_alpha_0.05,H_alpha,0.05,5,,30,90,120
fresh_202911,52,20291112,12,932578645,True,True,H_alpha_0.10,H_alpha,0.1,5,,30,90,120
fresh_202911,52,20291112,12,932578645,True,True,H_alpha_0.20,H_alpha,0.2,8,,30,90,120
fresh_202911,52,20291112,12,932578645,True,True,H_gamma_0.05,H_gamma,0.05,9,,30,90,120
fresh_202911,52,20291112,12,932578645,True,True,H_gamma_0.10,H_gamma,0.1,11,,30,90,120
fresh_202911,52,20291112,12,932578645,True,True,H_gamma_0.20,H_gamma,0.2,11,,30,90,120
fresh_202911,53,20291112,13,1033578948,True,True,H_alpha_0.05,H_alpha,0.05,3,63,30,90,120
fresh_202911,53,20291112,13,1033578948,True,True,H_alpha_0.10,H_alpha,0.1,3,63,30,90,120
fresh_202911,53,20291112,13,1033578948,True,True,H_alpha_0.20,H_alpha,0.2,8,63,30,90,120
fresh_202911,53,20291112,13,1033578948,True,True,H_gamma_0.05,H_gamma,0.05,3,63,30,90,120
fresh_202911,53,20291112,13,1033578948,True,True,H_gamma_0.10,H_gamma,0.1,5,63,30,90,120
fresh_202911,53,20291112,13,1033578948,True,True,H_gamma_0.20,H_gamma,0.2,8,63,30,90,120
fresh_202911,54,20291112,14,1134579251,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,54,20291112,14,1134579251,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,54,20291112,14,1134579251,True,True,H_alpha_0.20,H_alpha,0.2,11,,30,90,120
fresh_202911,54,20291112,14,1134579251,True,True,H_gamma_0.05,H_gamma,0.05,6,,30,90,120
fresh_202911,54,20291112,14,1134579251,True,True,H_gamma_0.10,H_gamma,0.1,6,,30,90,120
fresh_202911,54,20291112,14,1134579251,True,True,H_gamma_0.20,H_gamma,0.2,17,,30,90,120
fresh_202911,55,20291112,15,1235579554,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,55,20291112,15,1235579554,True,True,H_alpha_0.10,H_alpha,0.1,2,,30,90,120
fresh_202911,55,20291112,15,1235579554,True,True,H_alpha_0.20,H_alpha,0.2,5,,30,90,120
fresh_202911,55,20291112,15,1235579554,True,True,H_gamma_0.05,H_gamma,0.05,2,,30,90,120
fresh_202911,55,20291112,15,1235579554,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,55,20291112,15,1235579554,True,True,H_gamma_0.20,H_gamma,0.2,6,,30,90,120
fresh_202911,56,20291112,16,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,56,20291112,16,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,56,20291112,16,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,56,20291112,16,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,56,20291112,16,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,56,20291112,16,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,57,20291112,17,1437580160,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,57,20291112,17,1437580160,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,57,20291112,17,1437580160,True,True,H_alpha_0.20,H_alpha,0.2,4,,30,90,120
fresh_202911,57,20291112,17,1437580160,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
fresh_202911,57,20291112,17,1437580160,True,True,H_gamma_0.10,H_gamma,0.1,3,,30,90,120
fresh_202911,57,20291112,17,1437580160,True,True,H_gamma_0.20,H_gamma,0.2,4,,30,90,120
fresh_202911,58,20291112,18,1538580463,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,58,20291112,18,1538580463,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,58,20291112,18,1538580463,True,True,H_alpha_0.20,H_alpha,0.2,4,,30,90,120
fresh_202911,58,20291112,18,1538580463,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
fresh_202911,58,20291112,18,1538580463,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,58,20291112,18,1538580463,True,True,H_gamma_0.20,H_gamma,0.2,4,,30,90,120
fresh_202911,59,20291112,19,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,59,20291112,19,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,59,20291112,19,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,59,20291112,19,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,59,20291112,19,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,59,20291112,19,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,60,20291113,0,770136770,True,True,H_alpha_0.05,H_alpha,0.05,4,75,30,90,120
fresh_202911,60,20291113,0,770136770,True,True,H_alpha_0.10,H_alpha,0.1,4,75,30,90,120
fresh_202911,60,20291113,0,770136770,True,True,H_alpha_0.20,H_alpha,0.2,5,75,30,90,120
fresh_202911,60,20291113,0,770136770,True,True,H_gamma_0.05,H_gamma,0.05,10,75,30,90,120
fresh_202911,60,20291113,0,770136770,True,True,H_gamma_0.10,H_gamma,0.1,10,75,30,90,120
fresh_202911,60,20291113,0,770136770,True,True,H_gamma_0.20,H_gamma,0.2,10,75,30,90,120
fresh_202911,61,20291113,1,871137073,True,True,H_alpha_0.05,H_alpha,0.05,7,,30,90,120
fresh_202911,61,20291113,1,871137073,True,True,H_alpha_0.10,H_alpha,0.1,7,,30,90,120
fresh_202911,61,20291113,1,871137073,True,True,H_alpha_0.20,H_alpha,0.2,7,,30,90,120
fresh_202911,61,20291113,1,871137073,True,True,H_gamma_0.05,H_gamma,0.05,7,,30,90,120
fresh_202911,61,20291113,1,871137073,True,True,H_gamma_0.10,H_gamma,0.1,7,,30,90,120
fresh_202911,61,20291113,1,871137073,True,True,H_gamma_0.20,H_gamma,0.2,13,,30,90,120
fresh_202911,62,20291113,2,972137376,True,True,H_alpha_0.05,H_alpha,0.05,5,30,30,90,120
fresh_202911,62,20291113,2,972137376,True,True,H_alpha_0.10,H_alpha,0.1,8,30,30,90,120
fresh_202911,62,20291113,2,972137376,True,True,H_alpha_0.20,H_alpha,0.2,27,30,30,90,120
fresh_202911,62,20291113,2,972137376,True,True,H_gamma_0.05,H_gamma,0.05,8,30,30,90,120
fresh_202911,62,20291113,2,972137376,True,True,H_gamma_0.10,H_gamma,0.1,27,30,30,90,120
fresh_202911,62,20291113,2,972137376,True,True,H_gamma_0.20,H_gamma,0.2,27,30,30,90,120
fresh_202911,63,20291113,3,1073137679,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,63,20291113,3,1073137679,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,63,20291113,3,1073137679,True,True,H_alpha_0.20,H_alpha,0.2,4,,30,90,120
fresh_202911,63,20291113,3,1073137679,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
fresh_202911,63,20291113,3,1073137679,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,63,20291113,3,1073137679,True,True,H_gamma_0.20,H_gamma,0.2,5,,30,90,120
fresh_202911,64,20291113,4,1174137982,True,True,H_alpha_0.05,H_alpha,0.05,4,63,30,90,120
fresh_202911,64,20291113,4,1174137982,True,True,H_alpha_0.10,H_alpha,0.1,5,63,30,90,120
fresh_202911,64,20291113,4,1174137982,True,True,H_alpha_0.20,H_alpha,0.2,13,63,30,90,120
fresh_202911,64,20291113,4,1174137982,True,True,H_gamma_0.05,H_gamma,0.05,7,63,30,90,120
fresh_202911,64,20291113,4,1174137982,True,True,H_gamma_0.10,H_gamma,0.1,7,63,30,90,120
fresh_202911,64,20291113,4,1174137982,True,True,H_gamma_0.20,H_gamma,0.2,28,63,30,90,120
fresh_202911,65,20291113,5,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,65,20291113,5,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,65,20291113,5,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,65,20291113,5,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,65,20291113,5,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,65,20291113,5,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,66,20291113,6,1376138588,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,66,20291113,6,1376138588,True,True,H_alpha_0.10,H_alpha,0.1,2,,30,90,120
fresh_202911,66,20291113,6,1376138588,True,True,H_alpha_0.20,H_alpha,0.2,7,,30,90,120
fresh_202911,66,20291113,6,1376138588,True,True,H_gamma_0.05,H_gamma,0.05,6,,30,90,120
fresh_202911,66,20291113,6,1376138588,True,True,H_gamma_0.10,H_gamma,0.1,7,,30,90,120
fresh_202911,66,20291113,6,1376138588,True,True,H_gamma_0.20,H_gamma,0.2,7,,30,90,120
fresh_202911,67,20291113,7,1477138891,True,True,H_alpha_0.05,H_alpha,0.05,7,58,30,90,120
fresh_202911,67,20291113,7,1477138891,True,True,H_alpha_0.10,H_alpha,0.1,7,58,30,90,120
fresh_202911,67,20291113,7,1477138891,True,True,H_alpha_0.20,H_alpha,0.2,9,58,30,90,120
fresh_202911,67,20291113,7,1477138891,True,True,H_gamma_0.05,H_gamma,0.05,9,58,30,90,120
fresh_202911,67,20291113,7,1477138891,True,True,H_gamma_0.10,H_gamma,0.1,9,58,30,90,120
fresh_202911,67,20291113,7,1477138891,True,True,H_gamma_0.20,H_gamma,0.2,12,58,30,90,120
fresh_202911,68,20291113,8,1578139194,True,True,H_alpha_0.05,H_alpha,0.05,5,28,30,90,120
fresh_202911,68,20291113,8,1578139194,True,True,H_alpha_0.10,H_alpha,0.1,5,28,30,90,120
fresh_202911,68,20291113,8,1578139194,True,True,H_alpha_0.20,H_alpha,0.2,7,28,30,90,120
fresh_202911,68,20291113,8,1578139194,True,True,H_gamma_0.05,H_gamma,0.05,5,28,30,90,120
fresh_202911,68,20291113,8,1578139194,True,True,H_gamma_0.10,H_gamma,0.1,7,28,30,90,120
fresh_202911,68,20291113,8,1578139194,True,True,H_gamma_0.20,H_gamma,0.2,18,28,30,90,120
fresh_202911,69,20291113,9,1679139497,True,True,H_alpha_0.05,H_alpha,0.05,12,,30,90,120
fresh_202911,69,20291113,9,1679139497,True,True,H_alpha_0.10,H_alpha,0.1,12,,30,90,120
fresh_202911,69,20291113,9,1679139497,True,True,H_alpha_0.20,H_alpha,0.2,12,,30,90,120
fresh_202911,69,20291113,9,1679139497,True,True,H_gamma_0.05,H_gamma,0.05,12,,30,90,120
fresh_202911,69,20291113,9,1679139497,True,True,H_gamma_0.10,H_gamma,0.1,12,,30,90,120
fresh_202911,69,20291113,9,1679139497,True,True,H_gamma_0.20,H_gamma,0.2,12,,30,90,120
fresh_202911,70,20291113,10,1780139800,True,True,H_alpha_0.05,H_alpha,0.05,4,,30,90,120
fresh_202911,70,20291113,10,1780139800,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,70,20291113,10,1780139800,True,True,H_alpha_0.20,H_alpha,0.2,12,,30,90,120
fresh_202911,70,20291113,10,1780139800,True,True,H_gamma_0.05,H_gamma,0.05,11,,30,90,120
fresh_202911,70,20291113,10,1780139800,True,True,H_gamma_0.10,H_gamma,0.1,15,,30,90,120
fresh_202911,70,20291113,10,1780139800,True,True,H_gamma_0.20,H_gamma,0.2,15,,30,90,120
fresh_202911,71,20291113,11,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,71,20291113,11,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,71,20291113,11,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,71,20291113,11,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,71,20291113,11,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,71,20291113,11,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,72,20291113,12,1982140406,True,True,H_alpha_0.05,H_alpha,0.05,1,105,30,90,120
fresh_202911,72,20291113,12,1982140406,True,True,H_alpha_0.10,H_alpha,0.1,1,105,30,90,120
fresh_202911,72,20291113,12,1982140406,True,True,H_alpha_0.20,H_alpha,0.2,10,105,30,90,120
fresh_202911,72,20291113,12,1982140406,True,True,H_gamma_0.05,H_gamma,0.05,1,105,30,90,120
fresh_202911,72,20291113,12,1982140406,True,True,H_gamma_0.10,H_gamma,0.1,11,105,30,90,120
fresh_202911,72,20291113,12,1982140406,True,True,H_gamma_0.20,H_gamma,0.2,18,105,30,90,120
fresh_202911,73,20291113,13,2083140709,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,73,20291113,13,2083140709,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,73,20291113,13,2083140709,True,True,H_alpha_0.20,H_alpha,0.2,6,,30,90,120
fresh_202911,73,20291113,13,2083140709,True,True,H_gamma_0.05,H_gamma,0.05,5,,30,90,120
fresh_202911,73,20291113,13,2083140709,True,True,H_gamma_0.10,H_gamma,0.1,6,,30,90,120
fresh_202911,73,20291113,13,2083140709,True,True,H_gamma_0.20,H_gamma,0.2,6,,30,90,120
fresh_202911,74,20291113,14,36657365,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,74,20291113,14,36657365,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,74,20291113,14,36657365,True,True,H_alpha_0.20,H_alpha,0.2,5,,30,90,120
fresh_202911,74,20291113,14,36657365,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,74,20291113,14,36657365,True,True,H_gamma_0.10,H_gamma,0.1,5,,30,90,120
fresh_202911,74,20291113,14,36657365,True,True,H_gamma_0.20,H_gamma,0.2,5,,30,90,120
fresh_202911,75,20291113,15,137657668,True,True,H_alpha_0.05,H_alpha,0.05,3,53,30,90,120
fresh_202911,75,20291113,15,137657668,True,True,H_alpha_0.10,H_alpha,0.1,3,53,30,90,120
fresh_202911,75,20291113,15,137657668,True,True,H_alpha_0.20,H_alpha,0.2,7,53,30,90,120
fresh_202911,75,20291113,15,137657668,True,True,H_gamma_0.05,H_gamma,0.05,5,53,30,90,120
fresh_202911,75,20291113,15,137657668,True,True,H_gamma_0.10,H_gamma,0.1,6,53,30,90,120
fresh_202911,75,20291113,15,137657668,True,True,H_gamma_0.20,H_gamma,0.2,7,53,30,90,120
fresh_202911,76,20291113,16,238657971,True,True,H_alpha_0.05,H_alpha,0.05,1,,30,90,120
fresh_202911,76,20291113,16,238657971,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,76,20291113,16,238657971,True,True,H_alpha_0.20,H_alpha,0.2,13,,30,90,120
fresh_202911,76,20291113,16,238657971,True,True,H_gamma_0.05,H_gamma,0.05,6,,30,90,120
fresh_202911,76,20291113,16,238657971,True,True,H_gamma_0.10,H_gamma,0.1,6,,30,90,120
fresh_202911,76,20291113,16,238657971,True,True,H_gamma_0.20,H_gamma,0.2,13,,30,90,120
fresh_202911,77,20291113,17,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,77,20291113,17,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
