domain,source_domain_label,attempt_index,master_seed,replicate,trajectory_seed,status,kappa_mu,p_star,area_reference,kappa,ramp_generations,hold_generations,horizon,normalised_barrier_increase,source_artifact_id,source_artifact_digest,endpoint,diversity_id,relative_decline_fraction,baseline_eligible,warning_time,trait_loss_time,lead_time_trait_minus_warning,category,valid_pair
recalibrated_symmetric_domain,symmetric_bridge,95,20270714,15,802321645,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,18,42,24,lead,True
recalibrated_symmetric_domain,symmetric_bridge,95,20270714,15,802321645,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,18,42,24,lead,True
recalibrated_symmetric_domain,symmetric_bridge,95,20270714,15,802321645,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,42,42,0,tie,True
recalibrated_symmetric_domain,symmetric_bridge,96,20270714,16,802321746,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,8,203,195,lead,True
recalibrated_symmetric_domain,symmetric_bridge,96,20270714,16,802321746,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,8,203,195,lead,True
recalibrated_symmetric_domain,symmetric_bridge,96,20270714,16,802321746,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,41,203,162,lead,True
recalibrated_symmetric_domain,symmetric_bridge,96,20270714,16,802321746,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,15,203,188,lead,True
recalibrated_symmetric_domain,symmetric_bridge,96,20270714,16,802321746,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,41,203,162,lead,True
recalibrated_symmetric_domain,symmetric_bridge,96,20270714,16,802321746,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,61,203,142,lead,True
recalibrated_symmetric_domain,symmetric_bridge,97,20270714,17,802321847,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,10,206,196,lead,True
recalibrated_symmetric_domain,symmetric_bridge,97,20270714,17,802321847,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,10,206,196,lead,True
recalibrated_symmetric_domain,symmetric_bridge,97,20270714,17,802321847,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,25,206,181,lead,True
recalibrated_symmetric_domain,symmetric_bridge,97,20270714,17,802321847,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,10,206,196,lead,True
recalibrated_symmetric_domain,symmetric_bridge,97,20270714,17,802321847,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,10,206,196,lead,True
recalibrated_symmetric_domain,symmetric_bridge,97,20270714,17,802321847,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,44,206,162,lead,True
recalibrated_symmetric_domain,symmetric_bridge,98,20270714,18,802321948,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,12,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,98,20270714,18,802321948,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,14,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,98,20270714,18,802321948,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,15,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,98,20270714,18,802321948,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,12,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,98,20270714,18,802321948,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,19,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,98,20270714,18,802321948,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,36,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,99,20270714,19,802322049,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,9,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,99,20270714,19,802322049,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,11,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,99,20270714,19,802322049,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,12,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,99,20270714,19,802322049,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,11,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,99,20270714,19,802322049,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,11,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,99,20270714,19,802322049,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,16,,,trait_loss_censored,False
directional_calibrated_domain,transition,0,20270710,0,1540354455,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,0,20270710,0,1540354455,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,0,20270710,0,1540354455,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,0,20270710,0,1540354455,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,0,20270710,0,1540354455,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,0,20270710,0,1540354455,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,1,20270710,1,1540354556,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,1,69,68,lead,True
directional_calibrated_domain,transition,1,20270710,1,1540354556,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,True,1,69,68,lead,True
directional_calibrated_domain,transition,1,20270710,1,1540354556,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,True,16,69,53,lead,True
directional_calibrated_domain,transition,1,20270710,1,1540354556,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,True,1,69,68,lead,True
directional_calibrated_domain,transition,1,20270710,1,1540354556,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,True,1,69,68,lead,True
directional_calibrated_domain,transition,1,20270710,1,1540354556,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,True,,69,,warning_censored,False
directional_calibrated_domain,transition,2,20270710,2,1540354657,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,87,87,0,tie,True
directional_calibrated_domain,transition,2,20270710,2,1540354657,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,True,87,87,0,tie,True
directional_calibrated_domain,transition,2,20270710,2,1540354657,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,True,,87,,warning_censored,False
directional_calibrated_domain,transition,2,20270710,2,1540354657,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,True,87,87,0,tie,True
directional_calibrated_domain,transition,2,20270710,2,1540354657,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,True,,87,,warning_censored,False
directional_calibrated_domain,transition,2,20270710,2,1540354657,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,True,,87,,warning_censored,False
directional_calibrated_domain,transition,3,20270710,3,1540354758,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,,,,both_censored,False
directional_calibrated_domain,transition,3,20270710,3,1540354758,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,True,,,,both_censored,False
directional_calibrated_domain,transition,3,20270710,3,1540354758,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,True,,,,both_censored,False
directional_calibrated_domain,transition,3,20270710,3,1540354758,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,True,,,,both_censored,False
directional_calibrated_domain,transition,3,20270710,3,1540354758,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,True,,,,both_censored,False
directional_calibrated_domain,transition,3,20270710,3,1540354758,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,True,,,,both_censored,False
directional_calibrated_domain,transition,4,20270710,4,1540354859,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,4,20270710,4,1540354859,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,4,20270710,4,1540354859,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,4,20270710,4,1540354859,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,4,20270710,4,1540354859,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,4,20270710,4,1540354859,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,5,20270710,5,1540354960,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,2,106,104,lead,True
directional_calibrated_domain,transition,5,20270710,5,1540354960,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,True,2,106,104,lead,True
directional_calibrated_domain,transition,5,20270710,5,1540354960,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,True,2,106,104,lead,True
directional_calibrated_domain,transition,5,20270710,5,1540354960,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,True,2,106,104,lead,True
directional_calibrated_domain,transition,5,20270710,5,1540354960,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,True,2,106,104,lead,True
directional_calibrated_domain,transition,5,20270710,5,1540354960,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,True,2,106,104,lead,True
directional_calibrated_domain,transition,6,20270710,6,1540355061,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,6,20270710,6,1540355061,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,6,20270710,6,1540355061,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,6,20270710,6,1540355061,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,6,20270710,6,1540355061,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,6,20270710,6,1540355061,source_preparation_failed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,False,,,,source_preparation_failed,False
directional_calibrated_domain,transition,7,20270710,7,1540355162,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,False,,,,baseline_ineligible,False
directional_calibrated_domain,transition,7,20270710,7,1540355162,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,False,,,,baseline_ineligible,False
directional_calibrated_domain,transition,7,20270710,7,1540355162,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,False,,,,baseline_ineligible,False
directional_calibrated_domain,transition,7,20270710,7,1540355162,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,False,,,,baseline_ineligible,False
directional_calibrated_domain,transition,7,20270710,7,1540355162,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,False,,,,baseline_ineligible,False
directional_calibrated_domain,transition,7,20270710,7,1540355162,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,False,,,,baseline_ineligible,False
directional_calibrated_domain,transition,8,20270710,8,1540355263,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,,89,,warning_censored,False
directional_calibrated_domain,transition,8,20270710,8,1540355263,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,True,,89,,warning_censored,False
directional_calibrated_domain,transition,8,20270710,8,1540355263,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,True,,89,,warning_censored,False
directional_calibrated_domain,transition,8,20270710,8,1540355263,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,True,,89,,warning_censored,False
directional_calibrated_domain,transition,8,20270710,8,1540355263,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,True,,89,,warning_censored,False
directional_calibrated_domain,transition,8,20270710,8,1540355263,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,True,,89,,warning_censored,False
directional_calibrated_domain,transition,9,20270710,9,1540355364,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,1,71,70,lead,True
directional_calibrated_domain,transition,9,20270710,9,1540355364,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,True,1,71,70,lead,True
directional_calibrated_domain,transition,9,20270710,9,1540355364,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,True,1,71,70,lead,True
directional_calibrated_domain,transition,9,20270710,9,1540355364,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,True,1,71,70,lead,True
directional_calibrated_domain,transition,9,20270710,9,1540355364,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,True,1,71,70,lead,True
directional_calibrated_domain,transition,9,20270710,9,1540355364,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,True,1,71,70,lead,True
directional_calibrated_domain,transition,10,20270710,10,1540355465,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,1,61,60,lead,True
directional_calibrated_domain,transition,10,20270710,10,1540355465,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.10,H_alpha,0.1,True,1,61,60,lead,True
directional_calibrated_domain,transition,10,20270710,10,1540355465,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.20,H_alpha,0.2,True,1,61,60,lead,True
directional_calibrated_domain,transition,10,20270710,10,1540355465,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.05,H_gamma,0.05,True,1,61,60,lead,True
directional_calibrated_domain,transition,10,20270710,10,1540355465,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.10,H_gamma,0.1,True,1,61,60,lead,True
directional_calibrated_domain,transition,10,20270710,10,1540355465,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_gamma_0.20,H_gamma,0.2,True,1,61,60,lead,True
directional_calibrated_domain,transition,11,20270710,11,1540355566,completed,0.05,0.9,1.0,4.5,30,90,120,0.1,8343922879,sha256:0a994bea874fc9c47544169cd31bbc317c88690dfe1b6fa7548516e35fd7bca8,H_alpha_0.05,H_alpha,0.05,True,87,72,-15,lag,True
